year,month,day,ytp_acm_10_d,threefytp10,dkw_realtermprem10,dkw_realtermprem5f5,treas_pd,agency_pd,mbs_pd,corp_pd,log_dur_pd,aggincgap,dur_fieq,dur_fi
1994,12,9,1.922817726047237,2.0109,1.54700005054474,1.84140014648438,,,,,,,,
1994,12,12,1.923035580790124,2.0297,1.55789995193481,1.84879994392395,,,,,,,,
1994,12,13,1.853363220587956,2.0093,1.52730000019073,1.80560004711151,,,,,,,,
1994,12,14,1.906391979376929,1.9819,1.5242999792099,1.81309998035431,,,,,,,,
1994,12,15,1.901631125512885,1.9935,1.54560005664825,1.84260010719299,,,,,,,,
1994,12,16,1.87712474525989,2.0099001,1.54820001125336,1.84119999408722,,,,,,,,
1994,12,19,1.870719784251684,2.0134001,1.54270005226135,1.83180010318756,,,,,,,,
1994,12,20,1.902976813455004,2.0193999,1.54980003833771,1.84100008010864,,,,,,,,
1994,12,21,1.884784485301854,2.0248001,1.5518000125885,1.84179997444153,,,,,,,,
1994,12,22,1.809257938190375,2.0346999,1.54499995708466,1.81409990787506,,,,,,,,
1994,12,23,1.753678130887972,2.0255001,1.5378999710083,1.79209995269775,,,,,,,,
1994,12,27,1.70604680764513,1.9815,1.50590002536774,1.74980008602142,,,,,,,,
1994,12,28,1.80434016720916,1.9945,1.52610003948212,1.78580009937286,,,,,,,,
1994,12,29,1.84993001468563,2.0164001,1.55260002613068,1.82440006732941,,,,,,,,
1994,12,30,1.879834528081184,2.0307,1.56470000743866,1.84399998188019,,,,,,.30976757,,
1995,1,3,1.904319684982365,2.0595,1.582200050354,1.86820006370544,,,,,,,,
1995,1,4,1.866597267401789,2.0230999,1.54840004444122,1.83290004730225,,,,,,,,
1995,1,5,1.908414431288512,2.0365,1.56599998474121,1.85839998722076,,,,,,,,
1995,1,6,1.883832317646826,2.0308001,1.56120002269745,1.85409998893738,,,,,,,,
1995,1,9,1.922106306687863,2.0420001,1.57140004634857,1.86760008335114,,,,,,,,
1995,1,10,1.902949137621927,2.0246999,1.55320000648499,1.84790003299713,,,,,,,,
1995,1,11,1.911937246938181,2.0206001,1.55589997768402,1.85049998760223,,,,,,,,
1995,1,12,1.93663598435583,2.0388,1.57190001010895,1.86790001392365,,,,,,,,
1995,1,13,1.907248302367079,1.9794,1.52330005168915,1.81410014629364,,,,,,,,
1995,1,17,1.875326432730043,1.9918,1.53380000591278,1.82539999485016,,,,,,,,
1995,1,18,1.866058418141108,1.9919,1.53180003166199,1.82190001010895,,,,,,,,
1995,1,19,1.907413214694341,2.0025001,1.54270005226135,1.83530008792877,,,,,,,,
1995,1,20,1.903523817471807,2.0143001,1.55299997329712,1.84700000286102,,,,,,,,
1995,1,23,1.94275094841875,2.0376,1.57560002803802,1.87680006027222,,,,,,,,
1995,1,24,1.954480833827053,2.0486,1.57690000534058,1.87960004806519,,,,,,,,
1995,1,25,1.930970100243415,2.0132999,1.54999995231628,1.85109984874725,,,,,,,,
1995,1,26,1.923244769138004,1.9859,1.53429996967316,1.83779990673065,,,,,,,,
1995,1,27,1.87083688593972,1.9398,1.49909996986389,1.79969990253448,,,,,,,,
1995,1,30,1.889690395599504,1.9234999,1.49639999866486,1.80499994754791,,,,,,,,
1995,1,31,1.832875340825938,1.9004,1.47669994831085,1.78099989891052,,,,,,,,
1995,2,1,1.876716823487548,1.9046,1.48210000991821,1.79130005836487,,,,,,,,
1995,2,2,1.839637561050211,1.9162,1.48909997940063,1.79139995574951,,,,,,,,
1995,2,3,1.808074533653652,1.8349,1.43149995803833,1.72789990901947,,,,,,,,
1995,2,6,1.779383789531868,1.8352,1.44169998168945,1.73829996585846,,,,,,,,
1995,2,7,1.808436724211667,1.8356,1.44210004806519,1.74100005626678,,,,,,,,
1995,2,8,1.825537703085036,1.8415999,1.44930005073547,1.75240015983582,,,,,,,,
1995,2,9,1.799238942962385,1.8657,1.46360003948212,1.76300013065338,,,,,,,,
1995,2,10,1.849263204500616,1.8961999,1.48210000991821,1.78289997577667,,,,,,,,
1995,2,13,1.835351143202092,1.8964,1.47780001163483,1.77569997310638,,,,,,,,
1995,2,14,1.845495760729689,1.8595001,1.45000004768372,1.75010013580322,,,,,,,,
1995,2,16,1.879369097187726,1.812,1.42709994316101,1.7386999130249,,,,,,,,
1995,2,17,1.844147406212074,1.8161,1.43350005149841,1.74810016155243,,,,,,,,
1995,2,21,1.857127607061965,1.8226,1.43700003623962,1.75370001792908,,,,,,,,
1995,2,22,1.912360623066938,1.7848001,1.41659998893738,1.74559998512268,,,,,,,,
1995,2,23,1.94312132396441,1.7817,1.41999995708466,1.75909996032715,,,,,,,,
1995,2,24,1.967085145674893,1.7809,1.4186999797821,1.76459991931915,,,,,,,,
1995,2,27,1.956800396778172,1.7434,1.39219999313354,1.74249994754791,,,,,,,,
1995,2,28,1.886578666391313,1.7256,1.37479996681213,1.72109997272491,,,,,,,,
1995,3,1,1.855508380221017,1.7155,1.36670005321503,1.71030008792877,,,,,,,,
1995,3,2,1.865754718593432,1.7418,1.39069998264313,1.73369991779327,,,,,,,,
1995,3,3,1.94694538906228,1.7806,1.42050004005432,1.77190005779266,,,,,,,,
1995,3,6,1.955575174111202,1.8061,1.43079996109009,1.78099989891052,,,,,,,,
1995,3,7,1.971453074932911,1.8177,1.43669998645782,1.78919994831085,,,,,,,,
1995,3,8,1.897951077485741,1.7838,1.40729999542236,1.75300002098083,,,,,,,,
1995,3,9,1.902781065742425,1.7496001,1.39059996604919,1.7386999130249,,,,,,,,
1995,3,10,1.813075820045844,1.7077,1.35629999637604,1.6933000087738,,,,,,,,
1995,3,13,1.831406756632853,1.6776,1.3425999879837,1.68410003185272,,,,,,,,
1995,3,14,1.72521013090692,1.6279,1.30250000953674,1.63620001077652,,,,,,,,
1995,3,15,1.766415981851514,1.622,1.3076000213623,1.64610004425049,,,,,,,,
1995,3,16,1.765913938955906,1.6081001,1.30019998550415,1.64139997959137,,,,,,,,
1995,3,17,1.798265372101043,1.6375,1.32770001888275,1.6742000579834,,,,,,,,
1995,3,21,1.873516994199793,1.671,1.3532999753952,1.70869994163513,,,,,,,,
1995,3,22,1.915432681059679,1.7032,1.37600004673004,1.73530006408691,,,,,,,,
1995,3,23,1.900553347887297,1.7151,1.37839996814728,1.73519992828369,,,,,,,,
1995,3,24,1.878368229117039,1.6769,1.3425999879837,1.69639998674393,,,,,,,,
1995,3,27,1.796746873260209,1.6499,1.32459998130798,1.67019999027252,,,,,,,,
1995,3,28,1.820538296942827,1.6828001,1.35409998893738,1.69980001449585,,,,,,,,
1995,3,29,1.834256652744289,1.6987,1.3668999671936,1.70959997177124,,,,,,,,
1995,3,30,1.862787736656996,1.7147,1.37450003623962,1.71730005741119,,,,,,,,
1995,3,31,1.859201198764777,1.7296,1.38119995594025,1.72159993648529,,,,,,.33431843,,
1995,4,3,1.822830762788135,1.6982,1.35590004920959,1.69260013103485,,,,,,,,
1995,4,4,1.787665477881202,1.6631,1.33019995689392,1.66769993305206,,,,,,,,
1995,4,5,1.810359906412596,1.6593,1.33580005168915,1.67910009622574,,,,,,,,
1995,4,6,1.831516644548263,1.6495,1.33329999446869,1.68019998073578,,,,,,,,
1995,4,7,1.865696579624513,1.6569,1.3425999879837,1.69749999046326,,,,,,,,
1995,4,10,1.83636756706952,1.6670001,1.34539997577667,1.69829994440079,,,,,,,,
1995,4,11,1.825581504977063,1.658,1.33580005168915,1.68610012531281,,,,,,,,
1995,4,12,1.808171412289614,1.6479,1.32969999313354,1.67839998006821,,,,,,,,
1995,4,13,1.840925157573587,1.6284,1.31939995288849,1.67299991846085,,,,,,,,
1995,4,17,1.890685875718706,1.6253999,1.32280004024506,1.68850010633469,,,,,,,,
1995,4,18,1.973625722648466,1.6319,1.33550000190735,1.7175999879837,,,,,,,,
1995,4,19,1.90741445668297,1.6399,1.33319997787476,1.708899974823,,,,,,,,
1995,4,20,1.906303496233689,1.6255,1.31879997253418,1.69469994306564,,,,,,,,
1995,4,21,1.88842821857532,1.6209,1.3150999546051,1.68959993124008,,,,,,,,
1995,4,24,1.827079403109482,1.6122,1.30239999294281,1.6680999994278,,,,,,,,
1995,4,25,1.826303327735102,1.6089,1.30280005931854,1.66630011796951,,,,,,,,
1995,4,26,1.803168286466892,1.6063,1.30060005187988,1.6599001288414,,,,,,,,
1995,4,27,1.78200158250172,1.6124001,1.30309998989105,1.6570999622345,,,,,,,,
1995,4,28,1.766165748214855,1.6239001,1.30980002880096,1.65820008516312,,,,,,,,
1995,5,1,1.766260861291659,1.6283,1.3128000497818,1.65840011835098,,,,,,,,
1995,5,2,1.801779366762695,1.6089,1.30340003967285,1.65240007638931,,,,,,,,
1995,5,3,1.773089187202587,1.5702,1.27830004692078,1.62680011987686,,,,,,,,
1995,5,4,1.696237095107753,1.5218,1.24119997024536,1.58029991388321,,,,,,,,
1995,5,5,1.677664421548532,1.4385,1.1826000213623,1.52260005474091,,,,,,,,
1995,5,8,1.688637321585604,1.4267,1.18110001087189,1.53030002117157,,,,,,,,
1995,5,9,1.662589679431615,1.375,1.1414999961853,1.49379998445511,,,,,,,,
1995,5,10,1.691826050725593,1.3885,1.16429996490479,1.52549993991852,,,,,,,,
1995,5,11,1.632829544834,1.4033999,1.16760003566742,1.52080005407333,,,,,,,,
1995,5,12,1.637405339739962,1.4054,1.16719996929169,1.51879996061325,,,,,,,,
1995,5,15,1.607689553581071,1.3798,1.14810001850128,1.4951000213623,,,,,,,,
1995,5,16,1.539461332862934,1.3437001,1.12070000171661,1.45819997787476,,,,,,,,
1995,5,17,1.538089020625045,1.3291,1.11530005931854,1.4520001411438,,,,,,,,
1995,5,18,1.559366085031442,1.358,1.14110004901886,1.47980010509491,,,,,,,,
1995,5,19,1.555868614392428,1.3616,1.1389000415802,1.47560006380081,,,,,,,,
1995,5,22,1.553607633520321,1.3677,1.14139997959137,1.47729998826981,,,,,,,,
1995,5,23,1.559398906501516,1.3377,1.11969995498657,1.457299888134,,,,,,,,
1995,5,24,1.499334048946735,1.2685,1.07000005245209,1.40190011262894,,,,,,,,
1995,5,25,1.537173875437992,1.2454,1.06439995765686,1.40659993886948,,,,,,,,
1995,5,26,1.56158502467876,1.2457,1.06920003890991,1.41940009593964,,,,,,,,
1995,5,30,1.523039305942267,1.2051001,1.03369998931885,1.38239997625351,,,,,,,,
1995,5,31,1.541552663707095,1.1992,1.03960001468658,1.39340001344681,,,,,,,,
1995,6,1,1.511476044451485,1.1608,1.01259994506836,1.3675999045372,,,,,,,,
1995,6,2,1.491121629633317,1.1237,.993399977684021,1.34819996356964,,,,,,,,
1995,6,5,1.483082077701487,1.1131999,.982599973678589,1.33959996700287,,,,,,,,
1995,6,6,1.483828496647346,1.1204,.986299991607666,1.34270000457764,,,,,,,,
1995,6,7,1.404628076504499,1.1562999,1.00010001659393,1.34500002861023,,,,,,,,
1995,6,8,1.385182940681726,1.1791,1.01129996776581,1.34789991378784,,,,,,,,
1995,6,9,1.459537690530554,1.2479,1.0657000541687,1.40220010280609,,,,,,,,
1995,6,12,1.523684000826385,1.2558,1.07190001010895,1.41280001401901,,,,,,,,
1995,6,13,1.498937007288443,1.166,1.00709998607635,1.34899997711182,,,,,,,,
1995,6,14,1.490957111065674,1.1574,1.00849997997284,1.35459995269775,,,,,,,,
1995,6,15,1.462741818435709,1.1704,1.01219999790192,1.35729998350143,,,,,,,,
1995,6,16,1.484809083843882,1.186,1.02400004863739,1.3704000711441,,,,,,,,
1995,6,19,1.458806357585132,1.1540999,.997699975967407,1.34159994125366,,,,,,,,
1995,6,20,1.452292307592591,1.1618,1.00650000572205,1.3493999838829,,,,,,,,
1995,6,21,1.487420793794819,1.1533999,1.00179994106293,1.34559988975525,,,,,,,,
1995,6,22,1.407006214862982,1.1172,.969600021839142,1.30520004034042,,,,,,,,
1995,6,23,1.427188843404856,1.1241,.9810000061988829,1.31959998607635,,,,,,,,
1995,6,26,1.450806520784765,1.1463,.996100008487701,1.33500003814697,,,,,,,,
1995,6,27,1.454841369446315,1.1655,1.01479995250702,1.35189992189407,,,,,,,,
1995,6,28,1.428266431663348,1.1542,1.00499999523163,1.33520001173019,,,,,,,,
1995,6,29,1.461294492537294,1.2169,1.05820000171661,1.38810002803802,,,,,,,,
1995,6,30,1.476909615531073,1.2045,1.04419994354248,1.37159991264343,,,,,,.28636619,,
1995,7,3,1.480709034414356,1.1992,1.04219996929169,1.37059992551804,,,,,,,,
1995,7,5,1.466369482934335,1.1794,1.019700050354,1.34860008955002,,,,,,,,
1995,7,6,1.505563002659828,1.1235,.990700006484985,1.32859998941422,,,,,,,,
1995,7,7,1.457148763720784,1.1094,.98309999704361,1.3231999874115,,,,,,,,
1995,7,10,1.461752106310565,1.1085,.980000019073486,1.31950002908707,,,,,,,,
1995,7,11,1.489361574457777,1.1281,.993399977684021,1.33739995956421,,,,,,,,
1995,7,12,1.490187478810224,1.1349,.997099995613098,1.34139996767044,,,,,,,,
1995,7,13,1.49530175273882,1.1385,.999100029468536,1.34380006790161,,,,,,,,
1995,7,14,1.476727760398078,1.1655,1.01530003547668,1.35720008611679,,,,,,,,
1995,7,17,1.515716477039988,1.2024,1.04240000247955,1.38670003414154,,,,,,,,
1995,7,18,1.566106732012233,1.2311,1.06480002403259,1.4135000705719,,,,,,,,
1995,7,19,1.665468845147392,1.3128999,1.130499958992,1.49079990386963,,,,,,,,
1995,7,20,1.634780787591326,1.3314,1.12590003013611,1.47960007190704,,,,,,,,
1995,7,21,1.682366648889285,1.3803,1.1628999710083,1.51939994096756,,,,,,,,
1995,7,24,1.595876708793892,1.3631001,1.1360000371933,1.47840005159378,,,,,,,,
1995,7,25,1.572657423928244,1.3463,1.12310004234314,1.45880007743835,,,,,,,,
1995,7,26,1.620505761818437,1.3692,1.14890003204346,1.48990005254745,,,,,,,,
1995,7,27,1.630185826317516,1.3562,1.14049994945526,1.48199987411499,,,,,,,,
1995,7,28,1.650591232676012,1.3792,1.16069996356964,1.50449991226196,,,,,,,,
1995,7,31,1.642339769515972,1.3642,1.14240002632141,1.48510003089905,,,,,,,,
1995,8,1,1.670114955095126,1.3816,1.15600001811981,1.50450003147125,,,,,,,,
1995,8,2,1.651026485227782,1.3561,1.13380002975464,1.48120003938675,,,,,,,,
1995,8,3,1.679098369202775,1.3895,1.16410005092621,1.51640009880066,,,,,,,,
1995,8,4,1.669678230985947,1.3842,1.15409994125366,1.50409990549088,,,,,,,,
1995,8,7,1.67891835400063,1.3767999,1.14800000190735,1.49970000982285,,,,,,,,
1995,8,8,1.666015826955423,1.3732001,1.14549994468689,1.49689990282059,,,,,,,,
1995,8,9,1.681572636432825,1.3838,1.15639996528625,1.50949990749359,,,,,,,,
1995,8,10,1.704104366345036,1.4043,1.17159998416901,1.52709996700287,,,,,,,,
1995,8,11,1.7092371987315,1.4511,1.20159995555878,1.5560998916626,,,,,,,,
1995,8,14,1.718610673336531,1.4561,1.20099997520447,1.55199992656708,,,,,,,,
1995,8,15,1.641281319439914,1.4447,1.18480002880096,1.52400004863739,,,,,,,,
1995,8,16,1.622369049484132,1.4225,1.17040002346039,1.50430005788803,,,,,,,,
1995,8,17,1.613704783359764,1.4289,1.17799997329712,1.50849992036819,,,,,,,,
1995,8,18,1.619486270129486,1.428,1.17920005321503,1.50940012931824,,,,,,,,
1995,8,21,1.618157119030471,1.4071,1.16540002822876,1.49610006809235,,,,,,,,
1995,8,22,1.638869596562532,1.4205,1.18239998817444,1.51699995994568,,,,,,,,
1995,8,23,1.642210076553354,1.4338,1.19120001792908,1.52570003271103,,,,,,,,
1995,8,24,1.630418647794737,1.4025,1.16630005836487,1.49810010194778,,,,,,,,
1995,8,25,1.545657670888589,1.3387001,1.11020004749298,1.43240010738373,,,,,,,,
1995,8,28,1.590980398184297,1.3207999,1.10699999332428,1.43939995765686,,,,,,,,
1995,8,29,1.540381706026664,1.3265001,1.11070001125336,1.43999999761581,,,,,,,,
1995,8,30,1.547586476618725,1.3133,1.10450005531311,1.43230009078979,,,,,,,,
1995,8,31,1.50568495089631,1.2927999,1.08819997310638,1.4096999168396,,,,,,,,
1995,9,1,1.484426918795179,1.2574,1.06200003623962,1.38040006160736,,,,,,,,
1995,9,5,1.455978794796446,1.2323999,1.0456999540329,1.36269992589951,,,,,,,,
1995,9,6,1.476081252749702,1.2183,1.03980004787445,1.36190009117126,,,,,,,,
1995,9,7,1.475227432830976,1.23,1.05200004577637,1.37640011310577,,,,,,,,
1995,9,8,1.461288977519137,1.2405,1.05869996547699,1.38059991598129,,,,,,,,
1995,9,11,1.464357836865398,1.2469,1.06270003318787,1.38280004262924,,,,,,,,
1995,9,12,1.433922486934424,1.217,1.03699994087219,1.35229986906052,,,,,,,,
1995,9,13,1.448456898928323,1.227,1.05089998245239,1.36829996109009,,,,,,,,
1995,9,14,1.468852477784007,1.1877,1.02300000190735,1.34420001506805,,,,,,,,
1995,9,15,1.457212993674883,1.1944,1.03100001811981,1.35440003871918,,,,,,,,
1995,9,18,1.501901320520554,1.2316999,1.06369996070862,1.39239990711212,,,,,,,,
1995,9,19,1.456924866788623,1.2302001,1.05350005626678,1.37310010194778,,,,,,,,
1995,9,20,1.428774432485914,1.22,1.04240000247955,1.35519999265671,,,,,,,,
1995,9,21,1.465919446052323,1.2561001,1.06850004196167,1.38490009307861,,,,,,,,
1995,9,22,1.484720931632151,1.2803,1.08200001716614,1.3986000418663,,,,,,,,
1995,9,25,1.465240746264894,1.2867,1.08299994468689,1.39569991827011,,,,,,,,
1995,9,26,1.466906508567145,1.2865,1.07729995250702,1.39039993286133,,,,,,,,
1995,9,27,1.488122366239053,1.3035001,1.0949000120163,1.4103000164032,,,,,,,,
1995,9,28,1.43841410321529,1.2864,1.0764000415802,1.38470005989075,,,,,,,,
1995,9,29,1.354340517943393,1.2302999,1.03100001811981,1.32700002193451,,,,,,.24081564,,
1995,10,2,1.380210643511,1.2122,1.0275000333786,1.32790005207062,,,,,,,,
1995,10,3,1.351733127260436,1.1842999,1.00919997692108,1.30879998207092,,,,,,,,
1995,10,4,1.362346206267119,1.1643,1.00269997119904,1.3063999414444,,,,,,,,
1995,10,5,1.353174106518817,1.1497,.99260002374649,1.29750007390976,,,,,,,,
1995,10,6,1.327545020415143,1.1392,.98360002040863,1.28660005331039,,,,,,,,
1995,10,10,1.328314099103867,1.1406,.9876000285148619,1.29080003499985,,,,,,,,
1995,10,11,1.32029745736024,1.145,.991500020027161,1.29340004920959,,,,,,,,
1995,10,12,1.298548137750295,1.132,.978399991989136,1.27639997005463,,,,,,,,
1995,10,13,1.201079487585872,1.0809,.933300018310547,1.21810001134872,,,,,,,,
1995,10,16,1.235994790457464,1.0698,.936900019645691,1.22660005092621,,,,,,,,
1995,10,17,1.228212809971684,1.0625,.932299971580505,1.22199994325638,,,,,,,,
1995,10,18,1.236535968090625,1.0763,.94379997253418,1.23439997434616,,,,,,,,
1995,10,19,1.231877281698358,1.0761,.940500020980835,1.2299000620842,,,,,,,,
1995,10,20,1.270330208808987,1.1073,.966899991035461,1.26099997758865,,,,,,,,
1995,10,23,1.257788457938309,1.1236,.97350001335144,1.26430004835129,,,,,,,,
1995,10,24,1.206133114450134,1.1002001,.947399973869324,1.22939991950989,,,,,,,,
1995,10,25,1.252341172332621,1.0864,.94379997253418,1.23249995708466,,,,,,,,
1995,10,26,1.35819181395962,1.1057,.973299980163574,1.27879995107651,,,,,,,,
1995,10,27,1.292209179610527,1.1078,.964100003242493,1.26380002498627,,,,,,,,
1995,10,30,1.340231081145886,1.1052001,.964299976825714,1.27039992809296,,,,,,,,
1995,10,31,1.311068036291648,1.0992,.9585999846458439,1.26339995861053,,,,,,,,
1995,11,1,1.310168864360644,1.0713,.943499982357025,1.25129997730255,,,,,,,,
1995,11,2,1.268402144051686,1.0436,.924899995326996,1.23049998283386,,,,,,,,
1995,11,3,1.274209693539034,1.0444,.926800012588501,1.23500001430511,,,,,,,,
1995,11,6,1.268056244870022,1.0539,.929899990558624,1.23820000886917,,,,,,,,
1995,11,7,1.271861817215481,1.0674,.939400017261505,1.24780005216599,,,,,,,,
1995,11,8,1.24403336496782,1.0393,.917100012302399,1.22120004892349,,,,,,,,
1995,11,9,1.301492403507145,1.0513999,.933300018310547,1.24620002508163,,,,,,,,
1995,11,10,1.320617273543959,1.0712,.949500024318695,1.26750004291534,,,,,,,,
1995,11,13,1.294627272489408,1.0584,.933000028133392,1.24910002946854,,,,,,,,
1995,11,14,1.304134620694445,1.0539,.933600008487701,1.25220000743866,,,,,,,,
1995,11,15,1.314206466816874,1.0689,.94379997253418,1.26339995861053,,,,,,,,
1995,11,16,1.259001044912162,1.0441999,.920000016689301,1.23200005292892,,,,,,,,
1995,11,17,1.289970643262257,1.0379,.919799983501434,1.23239994049072,,,,,,,,
1995,11,20,1.294359403224458,1.0379,.922500014305115,1.23880004882812,,,,,,,,
1995,11,21,1.321102364868731,1.0545,.936699986457825,1.25689995288849,,,,,,,,
1995,11,22,1.324859373404723,1.0634,.939499974250793,1.25969994068146,,,,,,,,
1995,11,24,1.322847097157596,1.0638,.937799990177155,1.25609999895096,,,,,,,,
1995,11,27,1.284624042117203,1.0464,.920499980449677,1.23449993133545,,,,,,,,
1995,11,28,1.268658958752751,1.0372,.9139999747276309,1.22729992866516,,,,,,,,
1995,11,29,1.252554131718159,1.0209,.903900027275085,1.21570003032684,,,,,,,,
1995,11,30,1.241831724487177,.97790003,.872500002384186,1.18269997835159,,,,,,,,
1995,12,1,1.213927651431711,.95270002,.857900023460388,1.16630005836487,,,,,,,,
1995,12,4,1.153099001748761,.90579998,.819000005722046,1.11970001459122,,,,,,,,
1995,12,5,1.130124726891072,.90399998,.829500019550323,1.12990003824234,,,,,,,,
1995,12,6,1.114532887016827,.91289997,.838599979877472,1.13489997386932,,,,,,,,
1995,12,7,1.154173838994513,.9325,.855599999427795,1.153500020504,,,,,,,,
1995,12,8,1.161801087105285,.9479,.8604000210762019,1.15430003404617,,,,,,,,
1995,12,11,1.131992960009003,.93610001,.848699986934662,1.14019995927811,,,,,,,,
1995,12,12,1.133347345035681,.94660002,.857900023460388,1.14890003204346,,,,,,,,
1995,12,13,1.143676775404858,.9533,.860899984836578,1.15189999341965,,,,,,,,
1995,12,14,1.181675594593877,.95639998,.865499973297119,1.16149991750717,,,,,,,,
1995,12,15,1.201623494463381,.96679997,.87720000743866,1.17660003900528,,,,,,,,
1995,12,18,1.257892854465059,1.0225,.919399976730347,1.22609996795654,,,,,,,,
1995,12,19,1.245430908298009,1.0185,.907800018787384,1.21140003204346,,,,,,,,
1995,12,20,1.221078328697046,1.0137,.89630001783371,1.19510000944138,,,,,,,,
1995,12,21,1.225230590228874,1.0278,.898699998855591,1.19559997320175,,,,,,,,
1995,12,22,1.192546013730182,1.013,.881399989128113,1.17129999399185,,,,,,,,
1995,12,26,1.20999858944529,1.0082999,.879499971866608,1.17099994421005,,,,,,,,
1995,12,27,1.203488387106091,.99250001,.8694999814033511,1.16079998016357,,,,,,,,
1995,12,28,1.186929734879961,.98479998,.874499976634979,1.16319996118546,,,,,,,,
1995,12,29,1.165077679428024,.95630002,.850000023841858,1.13450002670288,,,,,,.22222136,,
1996,1,2,1.168941922590032,.94870001,.84850001335144,1.13570004701614,,,,,,,,
1996,1,3,1.226054378190581,.92720002,.837599992752075,1.13199996948242,,,,,,,,
1996,1,4,1.258113253839996,.94459999,.859300017356873,1.16490006446838,,,,,,,,
1996,1,5,1.282723333131022,.96630001,.876500010490417,1.18709999322891,,,,,,,,
1996,1,8,1.244916701485526,.9677,.871200025081635,1.17890006303787,,,,,,,,
1996,1,9,1.275240116868831,.97820002,.882099986076355,1.19319999217987,,,,,,,,
1996,1,10,1.366064247462114,1.0286,.927900016307831,1.25020003318787,,,,,,,,
1996,1,11,1.365728856515587,1.0351,.923200011253357,1.24560004472733,,,,,,,,
1996,1,12,1.392580676195927,1.0279,.917400002479553,1.24639999866486,,,,,,,,
1996,1,16,1.345011339461904,1.0031,.901600003242493,1.22640001773834,,,,,,,,
1996,1,17,1.270519087073713,.96429998,.868499994277954,1.18239998817444,,,,,,,,
1996,1,18,1.262000614326786,.9436,.8582000136375429,1.17020004987717,,,,,,,,
1996,1,19,1.252900152458065,.94239998,.854600012302399,1.16519999504089,,,,,,,,
1996,1,22,1.302200788536998,.96780002,.877099990844727,1.19539999961853,,,,,,,,
1996,1,23,1.336700153417146,.99330002,.894699990749359,1.21929997205734,,,,,,,,
1996,1,24,1.306328524146486,.9777,.874800026416779,1.19500005245209,,,,,,,,
1996,1,25,1.335868976531115,1.0143,.908100008964539,1.23379999399185,,,,,,,,
1996,1,26,1.308702735905598,1.0035,.889800012111664,1.21000003814697,,,,,,,,
1996,1,29,1.356511587835391,1.0048,.893800020217896,1.22170001268387,,,,,,,,
1996,1,30,1.336362104739877,.98860002,.887899994850159,1.21410000324249,,,,,,,,
1996,1,31,1.373577872329512,.97759998,.886799991130829,1.21739995479584,,,,,,,,
1996,2,1,1.418907098988968,.98269999,.892099976539612,1.23159992694855,,,,,,,,
1996,2,2,1.503051729491736,1.0089999,.915799975395203,1.26929992437363,,,,,,,,
1996,2,5,1.476559068459753,1.0402,.928600013256073,1.28180003166199,,,,,,,,
1996,2,6,1.466339633653457,1.0372,.916700005531311,1.26609998941422,,,,,,,,
1996,2,7,1.506038231142891,1.0465,.925800025463104,1.28020006418228,,,,,,,,
1996,2,8,1.525112408677566,1.0538,.930299997329712,1.28740000724792,,,,,,,,
1996,2,9,1.560934634868088,1.0513999,.93010002374649,1.29260003566742,,,,,,,,
1996,2,12,1.533274979123718,1.0240999,.906599998474121,1.26810002326965,,,,,,,,
1996,2,13,1.544612356179118,1.0057,.899800002574921,1.26499998569489,,,,,,,,
1996,2,14,1.579930805922307,1.0176001,.913600027561188,1.2872000336647,,,,,,,,
1996,2,15,1.626056220263241,1.0581,.943400025367737,1.32500004768372,,,,,,,,
1996,2,16,1.694470551058972,1.0959001,.969399988651276,1.35799998044968,,,,,,,,
1996,2,20,1.767382756296152,1.21,1.04470002651215,1.43460005521774,,,,,,,,
1996,2,21,1.757397819753796,1.2321,1.04809999465942,1.43239998817444,,,,,,,,
1996,2,22,1.764342752794502,1.2089,1.03260004520416,1.41660010814667,,,,,,,,
1996,2,23,1.812568637259231,1.23,1.0566999912262,1.44659996032715,,,,,,,,
1996,2,26,1.813304976520459,1.2529,1.07330000400543,1.46359997987747,,,,,,,,
1996,2,27,1.767650484368517,1.2765,1.08399999141693,1.46349996328354,,,,,,,,
1996,2,28,1.729883785791818,1.3042001,1.0978000164032,1.46480005979538,,,,,,,,
1996,2,29,1.697593653566948,1.3159,1.10210001468658,1.45740002393723,,,,,,,,
1996,3,1,1.687933812372662,1.263,1.06760001182556,1.41740000247955,,,,,,,,
1996,3,4,1.685055285188053,1.2175,1.03989994525909,1.3918998837471,,,,,,,,
1996,3,5,1.665026700196635,1.2306,1.05299997329712,1.4057999253273,,,,,,,,
1996,3,6,1.707696465083186,1.2653,1.07889997959137,1.43449997901917,,,,,,,,
1996,3,7,1.677017182116305,1.2869999,1.08889997005463,1.43909996747971,,,,,,,,
1996,3,8,1.806939419695206,1.432,1.19869995117188,1.5579999089241,,,,,,,,
1996,3,11,1.770565974850093,1.4376,1.18099999427795,1.52689999341965,,,,,,,,
1996,3,12,1.750583811215571,1.4505,1.19229996204376,1.53089994192123,,,,,,,,
1996,3,13,1.803390620403367,1.4542,1.19959998130798,1.54119998216629,,,,,,,,
1996,3,14,1.847082871863384,1.4597,1.20969998836517,1.55679994821548,,,,,,,,
1996,3,15,1.75057624064234,1.4948,1.22609996795654,1.55879992246628,,,,,,,,
1996,3,18,1.688727728728145,1.4843,1.21070003509521,1.53090006113052,,,,,,,,
1996,3,19,1.721327305908315,1.4669,1.20179998874664,1.52259999513626,,,,,,,,
